Date,BTC,trend,ETH,XRP,LTC,EOS,ADA,DOGE,TRX,XLM,ZEC,ZRX,ETC,VET,DASH,IOTA,NEO,QTUM,KNC,MANA,XMR,BNB,ICX,LINK,XEM,ONT,BAT,OMG,REP,ARDR,SNT,BTS
2019/9/11,"10,162.50",1,178.47,0.25517,69.784,3.754,0.04489,0.00246,0.014909,0.05863,44.45,0.15691,6.3296,0.003733,83.08,0.23832,8.8007,1.9931,0.203,0.0312,74.133,20.97,0.19262,1.73,0.04258,0.0338,0.17065,1.0434,10.28,0.058,0.014935,0.0338
2019/9/12,"10,415.10",1,180.87,0.25406,69.22,3.7402,0.045385,0.002462,0.014817,0.05833,44.57,0.16049,6.2064,0.003741,85.61,0.23629,9.0051,2.0041,0.19924,0.031,74.922,20.92,0.20212,1.71,0.04261,0.03445,0.17195,1.0525,10.32,0.05741,0.014617,0.03445
2019/9/13,"10,342.10",1,181.11,0.25527,68.969,3.722,0.04568,0.002471,0.015509,0.05788,44.58,0.16091,6.1739,0.003732,93.36,0.2415,8.9313,2.0101,0.19373,0.0308,76.806,20.93,0.19802,1.58,0.04396,0.0336,0.17184,1.0392,10.43,0.05672,0.014282,0.0336
2019/9/14,"10,337.30",1,188.16,0.26128,70.491,4.0204,0.046419,0.002476,0.015772,0.05872,46.18,0.16583,6.2411,0.003662,91.62,0.24746,9.0991,2.0546,0.21913,0.0317,75.956,21.1,0.19753,1.56,0.04624,0.0342,0.17407,1.0485,10.52,0.05647,0.014433,0.0342
2019/9/15,"10,311.50",1,189.1,0.26027,70.06,4.0722,0.04665,0.002517,0.015501,0.05822,46.74,0.16489,6.2523,0.003718,89.33,0.24881,9.0647,2.0624,0.21843,0.0318,75.573,20.6,0.2009,1.61,0.0462,0.03389,0.17397,1.0454,10.26,0.05682,0.014476,0.03389
2019/9/16,"10,255.50",1,197.32,0.26103,72.581,4.0836,0.047033,0.002502,0.015641,0.05861,48.54,0.16433,6.218,0.004033,92.27,0.24894,9.0855,2.046,0.21159,0.0322,75.347,20.46,0.19945,1.58,0.04348,0.03409,0.1765,1.0554,10.54,0.05901,0.014402,0.03409
2019/9/17,"10,195.70",1,207.77,0.28525,74.076,4.0633,0.048871,0.002617,0.016682,0.06357,50.61,0.17512,6.2811,0.004183,94.66,0.26141,9.5067,2.1061,0.22856,0.0334,73.921,21.08,0.20885,1.63,0.04538,0.03451,0.18528,1.1057,10.7,0.05821,0.014821,0.03451
2019/9/18,"10,164.70",1,210.43,0.31348,77.723,4.0785,0.053089,0.002746,0.017893,0.08276,52.58,0.19233,6.3731,0.004281,97.78,0.29748,10.1109,2.2665,0.23909,0.0337,80.867,22.22,0.21758,1.8,0.04905,0.03547,0.19751,1.1772,10.55,0.06141,0.016042,0.03547
2019/9/19,"10,250.50",1,220.21,0.30065,76.616,3.9586,0.052322,0.002739,0.017557,0.08128,50.93,0.22745,6.2126,0.004201,99.61,0.29773,9.7119,2.2092,0.22753,0.033,75.985,21.61,0.21109,1.87,0.04749,0.03507,0.19558,1.1393,10.62,0.06093,0.015661,0.03507
2019/9/20,"10,172.70",1,218,0.29373,75.097,4.0103,0.05243,0.002725,0.017386,0.07213,48.87,0.23296,6.173,0.004181,96.69,0.31368,9.5518,2.1989,0.22552,0.0344,73.816,21.4,0.20836,1.82,0.04621,0.03351,0.21164,1.131,10.82,0.06185,0.015411,0.03351
2019/9/21,"9,993.00",1,215.22,0.28968,73.178,3.9999,0.051783,0.002681,0.018128,0.06967,47.67,0.24613,6.1549,0.004136,93.11,0.29311,9.4188,2.1427,0.21184,0.0337,72.536,21.14,0.20687,1.89,0.04539,0.03408,0.20577,1.1155,10.79,0.06187,0.015381,0.03408
2019/9/22,"10,031.60",1,211.13,0.27639,72.217,3.8105,0.048884,0.002649,0.01682,0.06837,46.24,0.23664,5.9926,0.004041,90.9,0.27841,9.0848,2.0962,0.20384,0.0324,72.922,20.55,0.20056,1.82,0.04404,0.03444,0.19142,1.0692,10.54,0.06417,0.015246,0.03444
2019/9/23,"9,702.20",1,201.18,0.26751,66.657,3.6901,0.046241,0.002583,0.015946,0.06349,44.09,0.20904,5.8139,0.003908,87.04,0.27757,8.6306,1.9687,0.1999,0.0306,68.602,19.59,0.19254,1.8,0.04404,0.03309,0.1865,1.0139,10.46,0.06329,0.014452,0.03309
2019/9/24,"8,513.90",1,166.29,0.23336,55.225,2.8367,0.03723,0.002255,0.013121,0.05363,35.91,0.18968,4.8707,0.003335,72.09,0.25324,7.2293,1.5718,0.16169,0.0263,58.604,16.01,0.16218,1.71,0.03877,0.037,0.15623,0.7884,8.82,0.05321,0.011994,0.037
2019/9/25,"8,432.40",1,168.92,0.24571,57.402,2.8783,0.039129,0.002263,0.013173,0.05709,37.98,0.21293,4.8147,0.003401,72.54,0.26119,7.4448,1.6418,0.16632,0.0271,59.713,16.25,0.168,1.75,0.04056,0.02608,0.16116,0.817,8.55,0.05189,0.012393,0.02608
2019/9/26,"8,063.80",0,164.56,0.24217,55.227,2.793,0.038152,0.002215,0.012782,0.05847,35,0.21838,4.6879,0.003307,68.97,0.26616,7.1497,1.601,0.17279,0.0268,57.222,15.41,0.15884,1.65,0.04235,0.02498,0.15237,0.8,8.04,0.05151,0.011934,0.02498
2019/9/27,"8,184.90",0,173.19,0.24218,55.835,2.8373,0.039113,0.002332,0.013601,0.05864,37.44,0.21361,4.6614,0.003388,71.42,0.26316,7.3292,1.6242,0.1812,0.0274,57.447,15.65,0.16453,1.66,0.04155,0.02955,0.16766,0.8177,8.18,0.05187,0.012309,0.02955
2019/9/28,"8,208.50",0,173.62,0.24186,55.459,2.8397,0.038634,0.002312,0.013557,0.0579,40.34,0.21086,4.6721,0.003434,71.14,0.2633,7.3015,1.6585,0.18488,0.0273,57.686,15.75,0.16518,1.68,0.04119,0.02848,0.16431,0.8161,8.33,0.05398,0.012381,0.02848
2019/9/29,"8,049.10",0,169.29,0.2402,53.908,2.7775,0.037232,0.002299,0.013281,0.05702,37.87,0.20156,4.5463,0.003335,69.07,0.25932,7.1302,1.633,0.17379,0.027,55.749,15.27,0.16251,1.7,0.03972,0.02897,0.15864,0.7945,8.18,0.05327,0.012106,0.02897
2019/9/30,"8,284.30",0,180.35,0.25643,55.961,2.9602,0.038865,0.002418,0.014506,0.06144,38.6,0.20442,4.7078,0.003475,70.63,0.26536,7.5895,1.7066,0.18952,0.0271,56.642,15.84,0.1675,1.77,0.04068,0.02984,0.17272,0.8115,8.34,0.05351,0.012681,0.02984
2019/10/1,"8,302.70",0,175.78,0.24805,55.619,2.938,0.038266,0.002444,0.013957,0.05872,38.25,0.21177,4.6196,0.003423,70.05,0.26948,7.4712,1.6867,0.18336,0.0274,55.389,15.85,0.16477,1.83,0.03974,0.02849,0.16436,0.8072,8.17,0.05279,0.012564,0.02849
2019/10/2,"8,364.10",0,180.27,0.25279,56.296,3.0014,0.039221,0.002415,0.014381,0.05942,38.17,0.20774,4.68,0.003474,70.44,0.28094,7.6074,1.7061,0.18557,0.0278,55.852,15.91,0.16694,2.01,0.04021,0.0283,0.16881,0.8306,8.25,0.05399,0.012701,0.0283
2019/10/3,"8,226.90",0,174.54,0.24683,56.439,2.9256,0.038154,0.002387,0.014273,0.05793,37.33,0.21187,4.6024,0.003419,70.81,0.27107,7.3488,1.6811,0.18407,0.0292,56.061,15.7,0.16418,1.94,0.0395,0.0278,0.18144,0.8169,8.18,0.05582,0.012542,0.0278
2019/10/4,"8,148.10",0,175.65,0.25244,56.422,3.0013,0.039313,0.002563,0.01455,0.05907,37.03,0.22005,4.5791,0.003437,71.57,0.2701,7.3702,1.695,0.19048,0.0308,57.088,15.65,0.16899,1.97,0.03992,0.02891,0.18569,0.8363,8.1,0.05556,0.0125,0.02891
2019/10/5,"8,127.30",0,176.43,0.25318,56.798,2.9863,0.03965,0.002399,0.015055,0.05857,36.87,0.22096,4.6149,0.003412,72.26,0.27606,7.3312,1.7167,0.1993,0.0305,56.323,15.71,0.1708,1.96,0.03995,0.0287,0.19679,0.8355,8.06,0.05565,0.012801,0.0287
2019/10/6,"7,881.90",0,170.55,0.25532,54.585,2.9077,0.038855,0.002512,0.014511,0.05867,35.58,0.21142,4.4898,0.00335,69.36,0.2678,7.1411,1.6959,0.18342,0.0279,54.649,15.36,0.16532,2.17,0.03894,0.0275,0.18579,0.8746,8,0.05375,0.012614,0.0275
2019/10/7,"8,198.60",0,179.87,0.2758,57.483,3.1802,0.041391,0.002527,0.01624,0.06234,37.36,0.22025,4.6659,0.003478,70.79,0.28229,7.4509,1.7921,0.1923,0.0303,55.957,16.05,0.172,2.4,0.0403,0.02831,0.19402,0.9017,8.27,0.05607,0.01306,0.02831
2019/10/8,"8,182.90",0,180.78,0.27753,56.998,3.1592,0.041225,0.002431,0.016954,0.06232,36.48,0.25794,4.6214,0.003585,70.73,0.27574,7.4984,1.8042,0.19781,0.0316,55.335,16.04,0.17876,2.58,0.04089,0.02918,0.2101,0.9064,8.33,0.05608,0.013632,0.02918
2019/10/9,"8,566.70",0,192.64,0.28095,59.147,3.236,0.042393,0.002445,0.016897,0.06305,38.02,0.25585,5.0545,0.003812,73.72,0.27954,7.7472,1.8631,0.19381,0.0313,56.98,17.71,0.17618,2.8,0.04209,0.02927,0.20663,0.9191,8.64,0.06004,0.013913,0.02927
2019/10/10,"8,562.30",0,191.1,0.27033,57.452,3.1062,0.041601,0.002385,0.016224,0.0614,37.42,0.27178,4.8296,0.003733,72.49,0.27615,7.4639,1.7987,0.19626,0.0297,55.547,17.53,0.17373,2.63,0.04065,0.0282,0.19484,0.8907,8.39,0.05828,0.013307,0.0282
2019/10/11,"8,267.80",0,180.6,0.26741,55.815,3.0584,0.04009,0.002369,0.015823,0.05964,36.04,0.2565,4.6441,0.003634,69.47,0.26938,7.2253,1.7841,0.18734,0.0304,53.763,16.6,0.16398,2.75,0.0389,0.02899,0.18944,0.8353,8.28,0.05512,0.012595,0.02899
2019/10/12,"8,304.40",0,179.87,0.27236,55.737,3.066,0.040409,0.002383,0.015669,0.06148,36.58,0.25773,4.7058,0.003679,70.68,0.26869,7.2493,1.7769,0.19385,0.0318,53.573,17.2,0.16498,2.59,0.03939,0.02901,0.19668,0.8332,8.17,0.05545,0.012494,0.02901
2019/10/13,"8,281.50",0,181.11,0.27737,56.479,3.1025,0.041247,0.002465,0.016054,0.06131,36.84,0.2954,4.7407,0.003597,70.5,0.2783,7.3116,1.7926,0.19081,0.0318,53.173,18.21,0.16575,2.49,0.03903,0.02833,0.20347,0.8285,8.07,0.0554,0.012787,0.02833
2019/10/14,"8,353.30",0,186.63,0.29725,56.812,3.1619,0.041661,0.002564,0.016677,0.06603,37.13,0.33176,4.7874,0.003632,71.18,0.28398,7.5328,1.8233,0.19569,0.0328,52.863,18.43,0.16607,2.53,0.03863,0.02892,0.21477,0.8274,8.21,0.05583,0.013065,0.02892
2019/10/15,"8,167.20",0,180.59,0.28839,54.592,2.9616,0.039594,0.002548,0.015655,0.0638,36.81,0.31565,4.5677,0.003442,71.41,0.27976,7.3717,1.7418,0.19475,0.033,51.907,18.44,0.16015,2.39,0.03781,0.02703,0.22213,0.7967,8.19,0.05594,0.012567,0.02703
2019/10/16,"8,000.40",0,174.53,0.28342,52.458,2.9255,0.038409,0.002583,0.015182,0.06172,35.81,0.3089,4.4554,0.003315,68.07,0.27182,6.9902,1.6764,0.18089,0.0324,54.668,17.76,0.15569,2.38,0.03661,0.02609,0.21854,0.7725,8.02,0.05214,0.012347,0.02609
2019/10/17,"8,073.30",0,177.31,0.30173,54.947,2.946,0.039343,0.002755,0.015363,0.06505,36.25,0.31373,4.5013,0.003435,68.93,0.27683,7.2497,1.7387,0.18831,0.0319,55.906,18.5,0.16055,2.41,0.04325,0.02615,0.22131,0.7967,8.07,0.05434,0.012699,0.02615
2019/10/18,"7,948.50",0,172.81,0.29393,53.217,2.8776,0.037932,0.002753,0.015374,0.063,35.81,0.30033,4.412,0.003371,68.01,0.27132,7.1206,1.6977,0.18471,0.0298,55.137,18.2,0.15493,2.35,0.0401,0.02547,0.21896,0.7737,8.15,0.05209,0.012391,0.02547
2019/10/19,"7,957.30",0,171.91,0.29133,53.737,2.866,0.038986,0.002788,0.015468,0.06244,35.86,0.31777,4.4193,0.003335,67.42,0.26879,7.1058,1.6861,0.18298,0.0293,54.273,18.17,0.15375,2.35,0.04042,0.02564,0.20959,0.7676,8.14,0.05183,0.01252,0.02564
2019/10/20,"8,223.40",0,175.14,0.29397,54.876,2.9209,0.039493,0.0028,0.015492,0.0632,36.33,0.33144,4.5012,0.003357,69.18,0.27022,7.2936,1.7166,0.18122,0.0294,56.23,18.47,0.15705,2.44,0.04058,0.02615,0.22612,0.8134,8.1,0.05258,0.01234,0.02615
2019/10/21,"8,208.20",0,174.18,0.29207,54.77,2.921,0.039118,0.002704,0.015507,0.06393,36.76,0.32266,4.584,0.003325,68.65,0.26901,7.4137,1.7066,0.17703,0.0299,57.408,18.25,0.15574,2.62,0.04013,0.02598,0.21563,0.8087,8.2,0.05098,0.012338,0.02598
2019/10/22,"8,031.40",0,171.42,0.29053,53.407,2.8931,0.038586,0.002578,0.015122,0.06323,35.8,0.31145,4.4538,0.003258,67.28,0.26963,7.2633,1.6682,0.1686,0.029,56.463,18.19,0.15375,2.61,0.03854,0.02614,0.24059,0.7794,7.86,0.05034,0.012155,0.02614
2019/10/23,"7,477.00",0,162.28,0.27324,49.456,2.7174,0.036313,0.002548,0.014341,0.0598,32.9,0.29398,4.2544,0.002996,63.17,0.25313,6.9037,1.5547,0.15926,0.0268,53.015,16.72,0.14122,2.61,0.03732,0.02429,0.2404,0.7244,7.34,0.04904,0.011466,0.02429
2019/10/24,"7,422.70",0,160.73,0.27602,49.616,2.7222,0.037306,0.002593,0.015154,0.05964,33.12,0.29812,4.2882,0.002997,63.34,0.25415,6.9678,1.5885,0.16452,0.0273,53.357,16.9,0.14082,2.72,0.03803,0.02437,0.23569,0.7812,7.56,0.04845,0.011537,0.02437
2019/10/25,"8,658.30",0,181.49,0.29835,56.95,3.1776,0.041168,0.002696,0.017589,0.06435,37.07,0.30543,4.7438,0.003377,70.3,0.27174,7.7936,1.773,0.17495,0.0293,58.867,18.6,0.15109,2.84,0.03979,0.02653,0.25191,0.8381,7.82,0.05372,0.012421,0.02653
2019/10/26,"9,230.60",1,179.62,0.29375,56.752,3.1331,0.040483,0.002672,0.016585,0.06264,36.01,0.29291,4.5711,0.003365,70.83,0.26855,9.1097,1.8272,0.17183,0.0326,56.548,18.93,0.14556,2.74,0.04074,0.02776,0.2357,0.846,8.22,0.05248,0.01218,0.02776
2019/10/27,"9,529.60",1,184.05,0.29826,59.821,3.3273,0.042184,0.002675,0.019096,0.06514,37.28,0.28748,4.7788,0.004121,71.85,0.27287,11.5425,2.3174,0.17977,0.032,59.443,19.3,0.16478,2.67,0.04177,0.02933,0.24024,0.9693,8.39,0.05341,0.01281,0.02933
2019/10/28,"9,207.20",1,181.67,0.29447,57.822,3.2809,0.042186,0.002687,0.020051,0.06455,37.82,0.2864,4.7716,0.003805,71.73,0.28522,10.7025,2.3093,0.18255,0.0314,59.232,19.9,0.16676,2.66,0.04179,0.02951,0.23699,1.0269,9.15,0.05219,0.012936,0.02951
2019/10/29,"9,411.30",1,190.45,0.30187,59.796,3.4016,0.04338,0.002666,0.021916,0.06668,39.13,0.27992,4.9356,0.004218,73.66,0.28066,10.7793,2.3014,0.18019,0.0313,59.418,20.66,0.16548,2.66,0.04209,0.0291,0.2347,1.0375,9.13,0.05564,0.013077,0.0291
2019/10/30,"9,157.90",1,183.25,0.29463,57.983,3.2677,0.041704,0.002627,0.019948,0.06391,38.4,0.27151,4.7969,0.00414,72.09,0.28224,11.2339,2.1929,0.1724,0.0305,58.271,19.9,0.16876,2.61,0.04029,0.02835,0.23428,0.9801,8.89,0.05446,0.013617,0.02835
2019/10/31,"9,152.60",1,182.37,0.29448,58.429,3.2508,0.041239,0.002633,0.019754,0.06506,37.56,0.27192,4.8203,0.004096,71.59,0.27172,10.5427,2.1459,0.17438,0.0315,58.911,19.85,0.16178,2.72,0.04055,0.0288,0.2327,0.9443,8.95,0.05363,0.012831,0.0288
2019/11/1,"9,230.10",1,183.12,0.29137,58.37,3.3428,0.042118,0.002648,0.019615,0.06905,37.64,0.29899,4.8672,0.00398,71.82,0.27338,10.6061,2.1535,0.17572,0.0318,60.522,19.9,0.16277,2.71,0.04145,0.02914,0.23499,0.9748,9.17,0.05576,0.013707,0.02914
2019/11/2,"9,300.60",1,183.01,0.29469,58.281,3.3202,0.042373,0.002698,0.019881,0.07124,37.61,0.29351,4.9241,0.004204,72.13,0.27252,10.9573,2.1836,0.1776,0.0314,62.088,20.19,0.1646,2.7,0.04225,0.02901,0.23326,0.9843,9.82,0.05496,0.013898,0.02901
2019/11/3,"9,198.30",1,181.7,0.29029,58.398,3.27,0.041697,0.002855,0.019628,0.06872,37.11,0.29443,4.8766,0.004233,69.8,0.26875,11.0437,2.132,0.1754,0.0313,63.26,20.16,0.16632,2.66,0.04124,0.02884,0.2307,0.9644,10.25,0.05503,0.01371,0.02884
2019/11/4,"9,396.40",1,185.85,0.29879,61.443,3.4401,0.043157,0.002651,0.019791,0.07823,37.67,0.29545,4.9627,0.00439,72.65,0.2741,11.4149,2.2666,0.17961,0.0316,62.823,20.62,0.17751,2.68,0.042,0.0295,0.24322,0.9838,12.13,0.05653,0.013568,0.0295
2019/11/5,"9,310.80",1,188.67,0.30058,63.238,3.616,0.044133,0.002628,0.019762,0.08296,38.68,0.29119,5.0452,0.00489,74.38,0.27542,11.1292,2.2551,0.17974,0.0314,62.593,20.62,0.18165,2.67,0.04297,0.02944,0.2501,1.0271,12.04,0.05368,0.014093,0.02944
2019/11/6,"9,338.90",1,191.28,0.31018,64.199,3.6033,0.044784,0.002736,0.02013,0.07695,38.8,0.30856,5.0935,0.005238,75.21,0.28006,11.0658,2.2834,0.17738,0.0316,63.772,20.65,0.18181,2.74,0.0429,0.02978,0.26319,1.0322,11.31,0.05711,0.013788,0.02978
2019/11/7,"9,223.50",1,186.94,0.29056,61.469,3.4675,0.04341,0.002762,0.019508,0.07427,38.64,0.30326,5.2508,0.005599,73.14,0.27076,11.1175,2.2045,0.17712,0.0314,63.138,20.4,0.17985,2.68,0.04182,0.02925,0.25135,0.998,11.28,0.05491,0.013499,0.02925
2019/11/8,"8,778.20",0,184.03,0.27553,60.452,3.4111,0.042166,0.002801,0.018767,0.07116,36.53,0.29334,4.9869,0.00531,70.52,0.26464,10.6115,2.1537,0.17207,0.0301,60.766,19.71,0.16471,2.71,0.03914,0.02808,0.23749,0.9522,11.2,0.05056,0.012678,0.02808
2019/11/9,"8,804.50",0,184.96,0.27987,62.093,3.4893,0.042408,0.002744,0.018961,0.07316,36.77,0.30414,4.9728,0.005123,71.46,0.26609,10.6947,2.1379,0.17292,0.0304,61.792,19.76,0.16387,2.8,0.03938,0.02806,0.24819,0.9615,12.18,0.05263,0.012905,0.02806
2019/11/10,"9,036.80",0,188.99,0.27919,63.716,3.5801,0.043831,0.002826,0.019337,0.07904,37.52,0.30703,5.0538,0.005728,71.88,0.26703,11.0117,2.1879,0.17758,0.0307,63.832,20.42,0.16753,2.78,0.04028,0.02823,0.2446,1.0066,12.25,0.05542,0.013152,0.02823
2019/11/11,"8,736.90",0,185.09,0.27429,61.893,3.4371,0.043188,0.002777,0.019095,0.08002,36.81,0.30206,4.8917,0.006051,70.18,0.25805,11.1391,2.1122,0.18072,0.03,61.563,20.11,0.16112,2.75,0.03935,0.02697,0.24033,0.9508,11.79,0.05103,0.01291,0.02697
2019/11/12,"8,812.60",0,186.99,0.27212,61.522,3.4801,0.043696,0.002782,0.019662,0.07606,36.89,0.30078,4.9068,0.006535,70.03,0.26059,12.1205,2.247,0.1758,0.0298,62.146,20.89,0.16116,2.82,0.04001,0.0268,0.24023,0.9631,11.66,0.05399,0.012742,0.0268
2019/11/13,"8,783.10",0,188.36,0.27215,61.025,3.469,0.043289,0.002778,0.020108,0.07535,36.76,0.30057,4.8493,0.006278,69.56,0.25797,13.1607,2.2661,0.18546,0.0299,65.04,21.31,0.16331,3.02,0.03983,0.02681,0.25442,0.9785,11.58,0.05399,0.013034,0.02681
2019/11/14,"8,661.20",0,185.25,0.26823,59.187,3.3959,0.042798,0.002743,0.019412,0.07419,36.46,0.29006,4.7532,0.007299,68.72,0.26356,12.6704,2.3102,0.17832,0.0297,64.927,21.21,0.16035,3.04,0.03973,0.02628,0.25661,1.013,11.16,0.05294,0.012746,0.02628
2019/11/15,"8,476.30",0,180.19,0.26063,57.758,3.3312,0.043916,0.002711,0.01859,0.07207,36.06,0.27686,4.5938,0.007813,68.13,0.25818,12.0114,2.1725,0.1712,0.0286,61.705,20.31,0.15702,3.04,0.0399,0.0259,0.25104,1.006,10.87,0.05079,0.012581,0.0259
2019/11/16,"8,497.30",0,182.42,0.26219,58.285,3.3738,0.043878,0.002683,0.018668,0.07132,35.84,0.28213,4.6523,0.007261,68.02,0.25621,12.3865,2.1411,0.17249,0.0289,61.386,20.1,0.16066,2.99,0.04332,0.02639,0.26786,1.0444,11.11,0.05189,0.012685,0.02639
2019/11/17,"8,509.80",0,184.18,0.26303,59.217,3.3934,0.045003,0.002745,0.018737,0.07158,35.82,0.27632,4.6185,0.007656,67.8,0.25696,12.0577,2.1258,0.17672,0.0293,61.515,20.16,0.16483,2.91,0.04121,0.0263,0.27483,1.0244,11.4,0.0525,0.012711,0.0263
2019/11/18,"8,208.40",0,178.5,0.25199,56.055,3.1832,0.043168,0.002636,0.017151,0.06702,34.61,0.26176,4.4123,0.007404,64.79,0.25046,11.3192,1.9654,0.17107,0.0288,58.281,19.1,0.1562,2.79,0.03951,0.02508,0.26321,0.9406,10.93,0.051,0.012322,0.02508
2019/11/19,"8,145.70",0,176.09,0.25386,55.143,3.1201,0.042155,0.002608,0.016951,0.06484,34.06,0.25993,4.3829,0.006879,65.71,0.24546,11.7046,1.9238,0.17127,0.0272,58.485,18.48,0.16272,2.72,0.03961,0.02399,0.25026,0.8963,10.31,0.05095,0.012051,0.02399
2019/11/20,"8,099.30",0,174.96,0.25025,55.029,3.081,0.040882,0.002653,0.01655,0.06399,33.75,0.26249,4.3378,0.006122,64.32,0.24087,11.4964,1.8952,0.16825,0.0268,58.008,18.02,0.15554,2.7,0.03996,0.02376,0.23306,0.885,11.9,0.05019,0.012106,0.02376
2019/11/21,"7,627.90",0,161.46,0.24337,50.675,2.8188,0.038366,0.002504,0.015398,0.06072,31.42,0.26233,4.1818,0.005725,61.37,0.2274,11.0458,1.7857,0.159,0.0251,54.163,16.81,0.14362,2.54,0.03818,0.02228,0.22159,0.8226,11.3,0.04668,0.011251,0.02228
2019/11/22,"7,272.50",0,149.8,0.2302,47.423,2.6249,0.037003,0.002421,0.014387,0.05934,29.01,0.24282,3.8636,0.005171,56.51,0.20927,9.6891,1.6628,0.15143,0.023,51.067,15.58,0.13306,2.35,0.03602,0.02089,0.21962,0.7714,10.7,0.04401,0.010503,0.02089
2019/11/23,"7,324.10",0,152.46,0.234,48.18,2.6759,0.037889,0.002957,0.015017,0.06144,29.57,0.24802,3.9886,0.005753,55.35,0.21501,10.0032,1.7393,0.15627,0.0233,51.423,16.29,0.13614,2.42,0.03624,0.02144,0.22094,0.8031,11.21,0.04511,0.010634,0.02144
2019/11/24,"6,924.70",0,140.66,0.22023,44.212,2.4127,0.035006,0.002785,0.013706,0.05546,27.25,0.235,3.703,0.005228,50.93,0.2015,8.9855,1.6063,0.14695,0.0204,47.47,15.21,0.12463,2.22,0.03442,0.01972,0.20361,0.7364,10.26,0.04298,0.009627,0.01972
2019/11/25,"7,115.60",0,145.9,0.21785,45.619,2.5179,0.035895,0.002465,0.014189,0.0573,27.24,0.23748,3.8186,0.005812,49.81,0.20924,9.0808,1.6138,0.14355,0.0214,49.983,15.3,0.12745,2.26,0.0351,0.02048,0.20504,0.722,10.45,0.04407,0.009957,0.02048
2019/11/26,"7,162.80",0,147.61,0.22072,47.017,2.6112,0.036666,0.002327,0.015281,0.05752,28.18,0.24651,3.918,0.006333,50.2,0.21167,9.2561,1.668,0.15031,0.0224,51.216,15.47,0.12894,2.24,0.03589,0.02077,0.20371,0.7451,10.74,0.04598,0.010054,0.02077
2019/11/27,"7,510.60",0,152.7,0.22404,47.724,2.6767,0.039013,0.00239,0.016064,0.05863,28.45,0.26093,3.9499,0.006504,50.5,0.21151,9.4473,1.7113,0.16362,0.0247,55.794,16.03,0.13632,2.22,0.03662,0.02146,0.20318,0.7641,10.85,0.05089,0.01081,0.02146
2019/11/28,"7,426.70",0,151.07,0.22311,46.859,2.6253,0.039043,0.002428,0.015809,0.05792,28.61,0.26552,3.9358,0.006353,52.33,0.2101,9.2723,1.8023,0.17263,0.0251,53.973,15.52,0.13196,2.27,0.03594,0.02105,0.20512,0.7762,10.7,0.05113,0.011032,0.02105
2019/11/29,"7,742.70",0,154.55,0.23004,48.615,2.7922,0.041267,0.002887,0.016135,0.05903,29.33,0.27173,4.0859,0.006465,57.34,0.21828,9.7163,1.8764,0.18702,0.0261,55.84,16.14,0.13559,2.34,0.03715,0.02191,0.21515,0.8025,11.03,0.05311,0.011727,0.02191
2019/11/30,"7,546.60",0,151.95,0.22548,47.523,2.7478,0.040351,0.002394,0.015489,0.05733,29.04,0.25763,3.9678,0.006083,55.87,0.20997,9.3416,1.793,0.18293,0.0254,54.922,15.68,0.13298,2.24,0.03613,0.021,0.20369,0.7668,10.87,0.0512,0.011209,0.021
2019/12/1,"7,396.40",0,151.04,0.22483,47.517,2.7742,0.039541,0.002365,0.015913,0.05718,27.92,0.26008,3.9719,0.007103,53.12,0.20503,9.2441,1.784,0.18188,0.0245,53.632,15.53,0.13249,2.16,0.0362,0.02054,0.19541,0.7472,10.77,0.05099,0.010983,0.02054
2019/12/2,"7,298.20",0,148.89,0.21915,45.611,2.6748,0.037968,0.00232,0.01521,0.05576,27.66,0.24808,3.8843,0.00742,52.69,0.20745,8.9498,1.7534,0.17888,0.0239,53.945,15.21,0.12944,2.09,0.03567,0.02012,0.18867,0.7354,10.26,0.05072,0.010833,0.02012
2019/12/3,"7,291.80",0,147.82,0.21946,45.156,2.6941,0.037737,0.002293,0.01519,0.05524,27.26,0.24326,3.8879,0.006966,51.29,0.20306,8.9396,1.7575,0.2023,0.0243,53.298,15.32,0.13105,2.12,0.03509,0.02009,0.19652,0.7433,10.15,0.04974,0.010903,0.02009
2019/12/4,"7,204.40",0,145.79,0.21409,44.725,2.6284,0.037089,0.002291,0.014291,0.05475,26.67,0.22936,3.7994,0.006899,50.31,0.19677,8.5994,1.709,0.19187,0.0236,52.599,15.16,0.12617,2.03,0.0349,0.01981,0.18207,0.7232,9.99,0.04729,0.010551,0.01981
2019/12/5,"7,399.20",0,148.69,0.22115,44.798,2.6824,0.037583,0.002328,0.014493,0.05536,30.17,0.23073,3.788,0.006874,50.03,0.20393,8.7395,1.7302,0.24363,0.0243,53.717,15.67,0.12752,2.01,0.03594,0.01984,0.18608,0.7329,10.65,0.04812,0.010396,0.01984
2019/12/6,"7,530.80",0,148.89,0.22555,45.346,2.7256,0.038257,0.002335,0.014681,0.05537,29.15,0.24304,3.8859,0.006949,52.51,0.2053,8.7316,1.7468,0.2655,0.0252,54.029,15.7,0.13016,2.09,0.0358,0.01998,0.19397,0.7494,10.41,0.04925,0.011206,0.01998
2019/12/7,"7,510.90",0,148.28,0.22708,45.237,2.7196,0.038445,0.002288,0.014484,0.05548,29.54,0.23615,3.8616,0.006805,52.45,0.20453,8.9114,1.743,0.23755,0.0249,54.291,15.63,0.13096,2.04,0.03583,0.02,0.18787,0.7484,10.37,0.04897,0.01279,0.02
