,ADA,ALGO,ATOM,BAT,BCH,BNB,ZIL,ETH,ICX,IOTA,LINK,LTC,NEO,QTUM,TRX,VET,XLM,XRP,ZEC,ZRX,BBI
116,0.15195658383319044,0.308300395256917,0.26981559365900987,0.0049358341559724295,-0.14510662919490835,0.04660452729693754,0.16228070175438591,0.08227983715448905,0.09718875502008029,0.04019851116625306,0.009009009009008917,-0.1613766177427518,0.03942971708621079,0.11449906658369624,0.12900874635568527,0.1649760765550241,0.03224063400576371,0.02499999999999991,0.06302674972517419,0.09570395576350488,0
117,0.10345789180144993,0.2832286128564525,0.12710611882944134,-0.04364884747425202,-0.13361006082525062,0.01778656126482203,0.07499999999999996,0.035432259836572166,0.051060487038491864,-0.018678160919540332,-0.044247787610619316,-0.1568186608585681,0.020529801324503216,0.10135970333745359,0.12121212121212133,0.22178251892635914,-0.0010478519035975742,0.03220323410510839,0.02608376193975026,0.09451476793248959,0
118,0.035188216039279796,0.24806554392353197,0.05497985031663788,-0.07090103397341208,-0.03157848246621309,-0.01046435578809668,0.0,0.008137800081377877,0.014660493827160614,-0.01888574126534459,-0.06696428571428592,-0.02632535815577053,-0.035818319128277154,0.05225225225225216,-0.003274394237066214,0.17179851571135307,-0.03183716075156584,-0.006482614805748299,-0.01984408221119771,0.002027575020275618,0
119,-0.034562211981566726,0.28056914184081805,0.01680672268907557,-0.030123456790123515,0.06088214027476502,-0.050435865504358635,0.11132812499999978,-0.03514062807316598,-0.034807831762146524,-0.04253308128544431,-0.04504504504504503,-0.093307783018868,-0.054485823106220965,0.02274052478134103,-0.05597014925373134,0.07087945879458779,-0.04926696215479032,-0.020880738856913328,-0.041447137337548234,-0.06643625192012292,0
120,-0.0491803278688524,-0.08376963350785327,-0.03506387605327532,-0.11284807034684896,0.024294889695615662,-0.02767052767052769,0.03053435114503822,-0.03601751127620045,-0.042931162102146536,-0.062470195517405847,-0.10572687224669608,-0.09633868955902847,-0.07167530224525043,-0.054938956714761344,-0.09683544303797476,0.0861146095717884,-0.05513307984790872,-0.041321202886209885,-0.06783216783216783,-0.13461538461538458,0
121,-0.08868427429125281,-0.04165157551611742,-0.13010967098703874,-0.1352230483271376,0.04475400118553652,-0.03392967304133254,0.05719557195571956,-0.041488673139158605,-0.037681159420289934,-0.06433823529411753,-0.14102564102564108,-0.10197443074362667,-0.1003606388459557,-0.07974481658692179,-0.10223048327137563,0.06294463346736756,-0.06200237167541922,-0.038262533153615386,0.02863961813842497,-0.1478613569321534,0
122,-0.05157451029010662,0.011706948640483494,-0.06751592356687885,-0.047151277013752435,0.028716461203770915,-0.0031806615776082126,0.1622641509433962,-0.02019402098594336,-0.0117130307467056,-0.022900763358778664,-0.06696428571428592,0.04836623846883348,-0.06279468495499363,-0.02345058626465646,-0.05164622336991609,0.14177755873172315,-0.03367649624847324,8.869179600878851e-05,0.0037917959324371697,-0.057065217391304324,0
123,-0.02906242102602974,0.03691148775894537,-0.012850773669027094,-0.03897435897435897,0.0009012855177648049,0.008414239482200658,0.24418604651162812,-0.024139531799190816,0.0186846038863977,-0.0014641288433382416,-0.05555555555555558,-0.002583118073493873,-0.036231884057971064,-0.02244668911335579,-0.08988057825267137,-0.04168426982115192,-0.031293706293706314,0.010236325604165764,0.05621195846759752,-0.08905165767154977,0
124,0.020289855072463725,0.06710430342815465,0.0679399727148704,-0.0005299417064124068,-0.03055593560450598,0.030403172504956943,0.2686274509803921,0.011839095923583898,0.03041825095057038,-0.00673724735322434,-0.019138755980861233,-0.11606542684293075,0.010518070941031743,-0.005136986301369828,-0.040078843626806804,-0.03961730225037052,0.0026954177897575704,0.045309363022449256,0.05784526391901679,-0.04208822339133955,0
125,-0.012728719172633296,0.01909722222222232,0.007713498622589521,-0.05804480651731159,-0.053707742639040434,0.0052459016393442415,0.06326889279437609,0.0015628185092071423,0.0037565740045077956,-0.0034550839091807006,-0.014150943396226578,-0.03812388229556163,-0.02416918429003012,-0.010262257696693311,-0.05270092226613965,-0.01938262742282837,-0.020620405235789785,0.022784233310549018,0.13338219127885664,-0.0514191690662279,0
126,-0.021012931034482873,0.04647619047619034,0.008450704225352101,-0.03909691629955958,-0.061523082515449024,-0.01985440105890135,0.033333333333333215,0.0015826051056215817,-0.036349574632637216,0.003560528992879064,0.11822660098522175,-0.029879831113997946,-0.007558139534883712,0.02172636523781568,-0.010511562718990786,-0.0989998550514567,-0.027803182732760168,0.04043756720115943,0.12640660165041262,-0.013943355119825696,0
127,-0.026322786492953942,0.08352229780801212,0.09541547277936946,-0.04997313272434167,-0.020803782505910196,-0.056194125159642505,-0.015706806282722474,-0.03160240394354785,-0.03689759036144569,-0.023084479371316302,0.08457711442786087,0.03706511667087864,-0.02221967701294225,0.010976314269208531,-0.023464458247067,-0.1169794849410738,-0.04641502618746618,-0.0008137800081376989,0.03977461054027187,-0.03764604067503252,0
128,-0.045751633986928164,0.03359462486002229,0.12240437158469941,-0.10515463917525769,-0.028196813760045125,-0.05998723675813655,-0.14610389610389607,-0.0241799690173099,-0.01925925925925942,-0.052734375,0.009569377990430672,-0.019736842105263053,-0.011662474273953838,0.03887935963407663,-0.06262763784887682,-0.10589928057553954,-0.06085229324665942,-0.03161582121319617,0.09306318681318682,-0.10827501029230147,0
129,-0.03227485684539311,-0.012350163458045849,0.05393198724760895,0.0005336179295623023,0.001516587677725001,-0.047496790757381224,-0.13395638629283502,-0.016173972137274895,-0.03374908290535583,-0.05522971652003916,0.014705882352941124,-0.09532163742690059,-0.0019077544607787322,0.07060849598163021,-0.028314917127071904,-0.13387215282880238,-0.048908139325031685,-0.02815101986871671,0.1284745762711863,-0.06644096487515883,0
130,-0.06482438016528924,-0.13773069036226926,0.08814512008175779,-0.05090137857900312,-0.03100155242978786,-0.07697241821680556,-0.20710973724884085,-0.05710676771705869,-0.05904059040590415,-0.08284883720930236,-0.029268292682926744,-0.12953105196451198,-0.02535710331081842,0.0034423407917383297,-0.054072553045858895,-0.23516205977269533,-0.08781362007168458,-0.0569208607970666,0.09740259740259738,-0.10773130544993659,0
131,-0.02068224550094011,-0.09267461669505961,0.22662657189721158,-0.009189189189189206,-0.006626332469029106,-0.06131767775603392,-0.15041322314049588,-0.03358208955223896,-0.05688622754491013,-0.07280832095096579,-0.009569377990430672,-0.11484830558607284,0.02235982112143109,0.012096774193548265,-0.030598052851182223,-0.1846266471449487,-0.0668253387037715,-0.03163288037424827,0.06336889751050756,-0.10147441457068518,0
132,-0.061089708310401725,-0.11285038223516564,0.13296089385474863,0.0017191977077364307,-0.04948194054420452,-0.09182984469952737,-0.13978494623655924,-0.08814234679857114,-0.04093097913322641,-0.11961479979726308,-0.1277533039647577,-0.15349849347171074,-0.020269478617457537,-0.0494252873563219,-0.05099150141643061,-0.18854568854568854,-0.11627469426152404,-0.07638389647735444,-0.016983016983017074,-0.14803358373840036,0
133,-0.13489896231567444,-0.2371817230554587,-0.048129741041067264,-0.1233031674208146,-0.14823756639304675,-0.16305818673883632,-0.21808510638297873,-0.14971061990098322,-0.1430805316653636,-0.22322775263951733,-0.19266055045871566,-0.2708147185443912,-0.0773105306313695,-0.12571428571428567,-0.12084805653710251,-0.23776569451309937,-0.18068181818181817,-0.17153069996832726,-0.11667197959834241,-0.1987410071942446,0
134,-0.058356164383561615,-0.11628746840014437,0.04211295034079843,-0.03052995391705071,-0.0863194545190773,-0.07875084860828241,-0.024714828897338337,-0.08455273329652124,-0.09214501510574014,-0.18350515463917516,-0.11374407582938373,-0.24169463087248322,0.015733456732993867,-0.07705008255365986,-0.02977487291212777,-0.14547795300933386,-0.10651797731205548,-0.10375932963963552,-0.080741438894125,-0.07156048014773775,0
135,-0.11135018827326515,-0.15520411916145638,0.07638013612301475,-0.10933333333333328,-0.11958167707741807,-0.10175202156334229,-0.1151079136690647,-0.1150790909718864,-0.1100987091875475,-0.15675116399379196,-0.13043478260869557,-0.2667836365315357,-0.03474252304924663,-0.10991957104557648,-0.07818052594171987,-0.14319647098744492,-0.14231499051233398,-0.1480507706255666,-0.14328627215379997,-0.15095194922937438,0
136,-0.06379453189726592,-0.04954419342053118,0.011974641934726193,-0.05251396648044693,-0.09025148072628408,-0.06184850590687985,-0.015594541910331383,-0.09617147289007977,-0.06980392156862747,-0.13629160063391432,-0.035175879396984966,-0.12715977480100948,-0.02158600318109516,-0.052029731275014424,-0.03256150506512301,-0.0102733443404881,-0.09214145383104122,-0.09659800971997223,-0.11678604796013703,-0.09090909090909094,0
137,-0.0940756993965991,-0.09876079609463007,-0.0958324047247604,-0.09601745771958536,-0.09981631863882445,-0.07644197359277283,-0.060311284046692504,-0.10845910845910833,-0.04841269841269835,-0.13782051282051289,-0.10144927536231874,-0.034179873973648967,-0.046321220278151665,-0.0785429709732498,-0.03012912482065988,-0.04543005925659893,-0.10947616244849911,-0.11925465838509319,-0.13894800851322586,-0.0748069498069498,0
138,0.00703399765533419,0.015182601559294184,0.04955621301775137,-0.0097254004576659,0.0006112469437653534,0.024535315985130035,0.02708333333333357,-0.0045204550591425585,0.04351464435146446,-0.04375359815774327,-0.030303030303030276,-0.028771999209017185,0.06433867495814405,0.016324062877871803,0.11119402985074633,0.09318001586042812,0.0055354481583991255,-0.04417201790231562,-0.014227642276422703,-0.006742738589211594,0
139,0.045454545454545414,0.09876543209876543,0.18246771090959069,0.049677419354838825,0.07602040816326538,0.07679870654810039,0.06802721088435382,0.04797441364605559,0.08394160583941601,0.04530744336569592,0.05681818181818188,0.11663139133340761,0.08645423384537265,0.0535947712418301,0.10852090032154349,0.2801556420233464,0.0392972723069811,0.03637356635718181,0.02093107181522913,0.028619528619528545,0
140,-0.013965667733488396,-0.05762157744176544,0.02522775052557824,-0.019013666072489666,-0.0033343918704350495,-0.016949152542372947,-0.08187134502923976,-0.03702028198748397,-0.009983361064891949,-0.017676767676767846,-0.016042780748663166,0.10189180219050775,-0.0096810933940773,-0.04412641621943947,0.013473053892215647,0.12504708097928452,-0.0314181192166989,-0.025187758647115865,-0.0410116199589885,-0.08801591248135254,0
141,0.009079903147699797,-0.009577710056595468,-0.003278688524590012,-0.04011976047904198,-0.004622413329750108,-0.019504876219054723,-0.060975609756097504,-0.023573491530715862,0.029863481228668887,-0.04355828220858893,-0.011111111111111072,0.20037783375314855,0.0004659289458357474,-0.0439759036144578,0.018504240555127227,0.15801980198019794,-0.018584070796460184,0.0035117590720441516,-0.040322580645161255,-0.038441003737319734,0
142,0.007669616519174083,-0.0008340283569641116,0.05661252900232028,-0.027122641509433887,0.001654303858263484,-0.026666666666666616,-0.09108910891089095,-0.020282393322411996,0.007588532883642474,-0.034862385321100975,-0.03645833333333326,0.0037811387900357207,-0.010102183000464393,-0.04161640530759947,-0.0014958863126401933,0.016682113067655324,-0.03310971651157768,-0.030484680807459696,-0.026445698166431608,-0.05625000000000002,0
143,-0.0039358159249166524,-0.043749999999999956,0.11067291101799359,0.025347012673506475,0.091123879074263,0.0,-0.024844720496894457,-0.005590551181102299,-0.002502085070892446,0.0018587360594797264,0.010752688172043001,-0.06712139185448784,0.02587322121604152,-0.0061766522544780544,-0.02144970414201186,0.06565086531226472,0.009914077990746728,-0.007313378258371084,-0.024717514124293793,-0.032863849765258246,0
144,-0.020663562281722947,-0.05941794664510924,0.033121916842847154,0.07279029462738307,0.04907350845041747,-0.007256894049346818,-0.04868154158215021,-0.030575947930068792,-0.053728949478749066,-0.014449127031908371,-0.02604166666666663,-0.05140995622518574,-0.015056179775280953,-0.03212373587150508,-0.09469442578912024,0.027566195139644645,-0.02900698708448024,-0.016439332247556893,-0.03230240549828178,-0.03812010443864233,0
145,0.03019323671497598,-0.035788597586350446,-0.01161980013943753,0.17885679164105706,0.11864496075022402,0.05930930930930933,0.0,0.05133422020502376,-0.005050505050505083,0.04024767801857587,0.021505376344086002,-0.062450119712689434,0.07513437719093252,0.033498759305210735,-0.006526468455402501,-0.05910165484633578,0.028469750889679846,0.03615092748735238,0.030045952633439343,0.0747408619749046,0
146,-0.013278253172027354,-0.022983521248915895,-0.050808840282524415,0.1429436705027256,0.10785407041580375,0.03823088455772106,-0.031847133757961776,0.030300657688693944,-0.02857142857142858,0.025064267352185254,-0.010869565217391353,-0.10783132530120476,0.028522139160436888,0.016843418590143378,-0.017725258493353047,-0.09189822564445937,0.011330815374361203,0.01294549266247369,0.010334996436208277,0.026717557251908275,0
147,-0.015596880623875209,-0.04703296703296711,-0.006813909774436078,0.12476606363069243,0.10545925805929057,0.04973221117061977,-0.03246753246753242,0.03261651610840177,-0.05633802816901412,0.02437459910198836,-0.005617977528089901,-0.05812611478333862,0.010362091046687727,0.015752993068683052,0.00681302043906129,-0.103625170998632,0.01217312894499556,0.023117709437963985,0.006211180124223503,0.007773459189339249,0
