Date,BTC,ETH,XRP,LTC,EOS,ADA,DOGE,TRX,XLM,ZEC,ZRX,ETC,VET,DASH,IOTA,NEO,QTUM,KNC,MANA,XMR,BNB,ICX,LINK,ATOM,ALGO,BAT,OMG,REP,ARDR,SNT,BTS
2020/6/12,"9,466.60",237.54,0.19304,44.742,2.597,0.07947,0.002523,0.016425,0.07274,51.62,0.35622,6.4031,0.009711,73.29,0.22424,10.9301,1.7454,1.28168,0.0425,65.664,16.64,0.33056,4.08,2.8674,0.2319,0.22955,1.5501,14.99,0.05247,0.026349,0.02176
2020/6/13,"9,471.30",238.22,0.19241,45.104,2.6021,0.079043,0.002532,0.016682,0.07403,52.78,0.36088,6.4915,0.009595,74.14,0.22832,11.0906,1.7789,1.20368,0.0429,66.466,16.81,0.3385,4.11,2.8733,0.2344,0.23268,1.6195,16.84,0.05503,0.025999,0.0217
2020/6/14,"9,345.30",232.02,0.19029,44.039,2.5703,0.076414,0.002482,0.016151,0.07072,51.1,0.35616,6.3175,0.008641,72.52,0.22117,10.6096,1.7209,1.17259,0.0413,65.494,16.56,0.32265,3.94,2.7536,0.2334,0.2238,1.565,15.51,0.05238,0.024994,0.02232
2020/6/15,"9,425.40",230.93,0.19241,43.752,2.5307,0.078236,0.002477,0.016079,0.07094,52.2,0.34441,6.2499,0.009037,71.79,0.2177,10.4166,1.6743,1.16192,0.0403,64.643,16.38,0.31422,3.93,2.7072,0.227,0.2224,1.5023,15.28,0.05414,0.02426,0.02243
2020/6/16,"9,523.50",235.36,0.19239,43.873,2.5516,0.07918,0.002485,0.016121,0.07131,52.96,0.34315,6.2525,0.009065,72.63,0.21954,10.5824,1.7353,1.25586,0.0407,65.996,16.43,0.31503,4.05,2.7293,0.2355,0.22538,1.5268,15.6,0.05223,0.024578,0.02238
2020/6/17,"9,464.60",233.88,0.19318,44.083,2.5682,0.08345,0.002481,0.016192,0.07181,52.91,0.34221,6.2817,0.009012,72.4,0.22463,10.5826,1.7094,1.19667,0.0407,65.138,16.4,0.32326,4.16,2.7031,0.2445,0.22398,1.515,15.97,0.05173,0.024558,0.02358
2020/6/18,"9,388.10",231.34,0.18978,43.444,2.5369,0.081827,0.002454,0.016017,0.0706,51.99,0.33109,6.2088,0.008666,71.43,0.22343,10.4093,1.6812,1.14651,0.0418,64.932,16.15,0.3254,4.14,2.643,0.2408,0.21859,1.4791,16.3,0.053,0.025895,0.02434
2020/6/19,"9,314.00",229.11,0.18727,42.887,2.5254,0.07994,0.002453,0.01587,0.06943,51.42,0.33093,6.3394,0.00838,70.11,0.21902,10.2699,1.6753,1.19307,0.0413,64.22,15.98,0.31925,4.1,2.5995,0.2316,0.21788,1.4606,18.63,0.05292,0.024979,0.02337
2020/6/20,"9,358.80",228.86,0.18793,43.59,2.5357,0.079529,0.002458,0.015958,0.0698,51.41,0.34954,6.2614,0.008302,71.07,0.21773,10.2773,1.6798,1.29168,0.0422,64.134,16.06,0.31929,4.18,2.6191,0.2309,0.23104,1.47,17.62,0.05373,0.025654,0.0238
2020/6/21,"9,296.40",228.13,0.18606,42.996,2.5143,0.078389,0.002449,0.015811,0.06834,50.51,0.34662,6.2128,0.008625,70.08,0.2175,10.289,1.7285,1.22532,0.0432,64.538,15.97,0.31702,4.18,2.5996,0.2323,0.24247,1.4508,17.83,0.05462,0.024769,0.02362
2020/6/22,"9,683.70",243.25,0.18941,44.292,2.5856,0.083579,0.002472,0.016377,0.07182,53.54,0.35454,6.3739,0.009281,72.36,0.23174,10.7918,1.8381,1.24596,0.0461,66.061,16.5,0.32464,4.49,2.6912,0.241,0.24465,1.6238,18.09,0.05501,0.025628,0.02582
2020/6/23,"9,624.60",243.2,0.18886,44.171,2.5712,0.08278,0.002473,0.016505,0.07091,58.2,0.36442,6.3718,0.008903,74.03,0.22853,10.9345,1.7954,1.20265,0.045,66.855,16.39,0.32295,4.8,2.7745,0.2497,0.25835,1.5671,17.63,0.05346,0.02571,0.0261
2020/6/24,"9,302.00",234.75,0.18351,42.625,2.4998,0.08255,0.002425,0.015934,0.06895,55.17,0.34383,6.2223,0.008987,72.37,0.2204,10.4835,1.7358,1.17911,0.0429,64.911,16,0.31629,4.71,2.6771,0.2389,0.24916,1.5138,16.8,0.05019,0.024575,0.02619
2020/6/25,"9,247.50",232.56,0.18155,42.341,2.4796,0.081655,0.002408,0.0159,0.0675,55.95,0.33502,6.1538,0.008882,71.15,0.22032,10.3323,1.7185,1.1564,0.0428,64.343,15.91,0.31068,4.81,2.6238,0.2345,0.27053,1.4732,16.17,0.04916,0.023981,0.02536
2020/6/26,"9,160.00",229.67,0.18248,43.07,2.4824,0.080632,0.002358,0.015842,0.06694,55.72,0.3522,6.044,0.008946,70.68,0.21481,10.1987,1.678,1.15889,0.0404,64.042,15.77,0.2997,4.68,2.621,0.2225,0.27191,1.4606,17.55,0.05146,0.023271,0.02626
2020/6/27,"9,008.30",221.06,0.17514,41.078,2.3331,0.077387,0.002324,0.015463,0.06274,52.25,0.33273,5.5878,0.008618,66.98,0.20298,9.7111,1.5779,1.07071,0.0369,62.129,15.13,0.28164,4.41,2.4342,0.2052,0.27073,1.3892,16.11,0.04786,0.02164,0.02416
2020/6/28,"9,124.00",225.09,0.17688,41.396,2.3671,0.080331,0.002315,0.015774,0.06429,51.94,0.33192,5.7514,0.008692,67.74,0.2089,10.0553,1.6188,1.09912,0.0378,63.417,15.39,0.2881,4.58,2.5076,0.2076,0.26436,1.4248,15.99,0.04839,0.022292,0.02437
2020/6/29,"9,185.40",227.87,0.17725,41.837,2.3792,0.083893,0.002305,0.016162,0.06504,52.42,0.34594,5.824,0.008686,68.91,0.21438,10.2143,1.6715,1.17085,0.0377,64.159,15.46,0.29642,4.62,2.6432,0.2141,0.26194,1.4711,16.86,0.04847,0.023069,0.02377
2020/6/30,"9,135.40",225.63,0.17532,41.196,2.3648,0.083036,0.002314,0.016364,0.06689,51.45,0.33493,5.728,0.008834,68.19,0.2258,10.0374,1.6423,1.20841,0.0379,63.621,15.4,0.28984,4.56,2.5941,0.2085,0.25149,1.4671,16.3,0.04738,0.022614,0.02299
2020/7/1,"9,229.90",230.95,0.17645,41.728,2.3775,0.096851,0.002327,0.016861,0.06837,51.83,0.33616,5.7111,0.009433,68.28,0.23026,10.1454,1.6565,1.33745,0.0395,64.552,15.81,0.2983,4.71,2.6609,0.2141,0.25636,1.4664,16.89,0.04785,0.022805,0.02288
2020/7/2,"9,085.10",226.42,0.17478,41.05,2.3546,0.092948,0.002322,0.016576,0.06764,51.18,0.34433,5.6395,0.009543,66.64,0.22948,9.9339,1.6219,1.52747,0.0381,65.253,15.36,0.31865,4.8,2.6592,0.2055,0.24216,1.4183,16.83,0.04694,0.021753,0.02265
2020/7/3,"9,067.10",225.12,0.1764,41.212,2.4177,0.096561,0.002322,0.016622,0.06704,51.16,0.38059,5.6508,0.010234,66.46,0.22522,9.7797,1.6438,1.85213,0.0381,62.807,15.28,0.33834,4.73,2.6895,0.2036,0.24182,1.4445,18.16,0.04933,0.022843,0.02286
2020/7/4,"9,134.40",229.15,0.17808,42.077,2.4575,0.100002,0.002306,0.016826,0.06795,51.44,0.38693,5.7006,0.01253,67.61,0.24071,9.9683,1.6952,1.65506,0.0392,64.193,15.56,0.33484,4.82,2.7853,0.2175,0.24991,1.5157,18.89,0.05006,0.024302,0.023
2020/7/5,"9,081.00",227.98,0.17711,41.657,2.4086,0.098262,0.002301,0.016974,0.06728,51.28,0.41888,5.6655,0.014328,67.39,0.2369,10.0922,1.7807,1.60622,0.0383,63.372,15.5,0.34701,4.75,2.937,0.2127,0.24716,1.4981,18.23,0.05125,0.023082,0.02264
2020/7/6,"9,339.00",241.56,0.18875,44.093,2.6093,0.105087,0.002618,0.018019,0.07173,55.59,0.39986,6.1028,0.014428,70.27,0.24643,10.574,1.8239,1.66882,0.0391,64.946,16.3,0.3527,5.36,3.0253,0.229,0.2609,1.5639,18.99,0.05228,0.023993,0.02358
2020/7/7,"9,256.00",239.25,0.18512,43.364,2.5592,0.11766,0.003121,0.017205,0.07344,55.05,0.40828,6.2173,0.017323,69.93,0.2444,10.5557,1.807,1.58532,0.0401,64.648,16.8,0.39263,5.72,3.2515,0.2328,0.25456,1.5265,19.86,0.05061,0.024896,0.02334
2020/7/8,"9,429.90",246.99,0.20544,45.348,2.6774,0.129927,0.004757,0.017908,0.08543,57.94,0.44799,6.6381,0.019968,72.69,0.25632,11.0731,2.0186,1.58463,0.0409,66.265,17.26,0.39451,6.5,3.5537,0.2471,0.26404,1.6175,20.34,0.05379,0.027322,0.02514
2020/7/9,"9,235.70",242.02,0.20261,44.368,2.6495,0.124008,0.004331,0.018548,0.09039,56.86,0.42613,6.6474,0.018239,71.86,0.25474,10.7673,2.1291,1.66878,0.0398,67.284,16.84,0.38953,6.08,3.7878,0.2413,0.26137,1.5537,19.28,0.05277,0.027803,0.02513
2020/7/10,"9,285.10",241.26,0.19898,44.307,2.6213,0.118401,0.003525,0.018115,0.08896,56.07,0.41087,6.3827,0.017129,71.63,0.25079,10.5024,2.0362,1.61837,0.0405,67.316,17.3,0.40188,6.14,4.0551,0.2501,0.25457,1.5444,19.07,0.05249,0.026608,0.02498
2020/7/11,"9,233.30",239.2,0.20115,44.697,2.6198,0.125197,0.003808,0.01837,0.09419,55.81,0.43602,6.5036,0.018532,72.66,0.24982,10.7403,2.0792,1.64096,0.0406,68.718,17.62,0.40381,6.1,3.9239,0.2794,0.25789,1.5289,19.28,0.05337,0.026811,0.02544
2020/7/12,"9,300.80",242.75,0.20119,44.737,2.6168,0.12691,0.003636,0.018174,0.09541,58.67,0.42702,6.4583,0.018154,72.03,0.25164,10.7893,2.0434,1.61183,0.0407,69.302,18.31,0.39803,7.35,4.02,0.2796,0.26,1.5388,19.47,0.05252,0.026219,0.0245
2020/7/13,"9,243.60",239.73,0.19872,43.922,2.5542,0.124416,0.00316,0.017558,0.09017,61.27,0.40094,6.3054,0.018459,71.85,0.24908,10.6722,2.2125,1.52575,0.041,69.229,18.42,0.41236,7.17,3.8841,0.2652,0.26352,1.538,18.76,0.0521,0.025827,0.02447
2020/7/14,"9,253.40",240.5,0.19911,43.896,2.5577,0.132405,0.003291,0.017652,0.09214,61.97,0.3949,6.3277,0.01844,71.89,0.24899,10.8291,2.3459,1.5961,0.0402,67.891,18.09,0.40769,8.13,3.961,0.2724,0.26249,1.5274,20.03,0.05157,0.025687,0.02412
2020/7/15,"9,198.70",238.62,0.19723,43.35,2.5366,0.130592,0.003094,0.017565,0.09434,61.14,0.38969,6.2203,0.018989,71.11,0.24541,10.9963,2.2924,1.58563,0.0395,70.599,17.63,0.40096,8.64,4.0403,0.2887,0.25997,1.5202,19.37,0.05384,0.026191,0.02371
2020/7/16,"9,135.30",233.65,0.19441,42.081,2.4991,0.125998,0.002981,0.017164,0.10202,59.13,0.4004,6.0314,0.018046,69.3,0.24146,10.6949,2.3204,1.57012,0.039,67.683,17.15,0.3835,8.36,4.0737,0.3543,0.26019,1.4744,19.19,0.06279,0.025441,0.02341
2020/7/17,"9,155.80",232.75,0.19448,41.892,2.4965,0.122233,0.003055,0.017175,0.10397,59.51,0.39701,6.0292,0.018212,69.56,0.24093,10.5859,2.392,1.63501,0.0392,67.629,17.07,0.39081,8.26,4.1449,0.3465,0.26548,1.4927,19.12,0.05846,0.026658,0.02354
2020/7/18,"9,170.20",235.75,0.19989,42.468,2.5038,0.122673,0.003455,0.017419,0.10082,59.06,0.41812,6.052,0.01818,69.17,0.23868,10.5509,2.3653,1.82559,0.0395,68.374,17.13,0.38763,7.97,4.3639,0.356,0.26949,1.5838,19.34,0.05763,0.026182,0.02378
2020/7/19,"9,208.00",239.01,0.19953,42.647,2.5841,0.123935,0.003381,0.017524,0.10007,58.38,0.41979,6.0973,0.018021,70.34,0.24825,10.6499,2.3452,1.69008,0.0419,68.864,18.01,0.42186,8.09,4.1983,0.3893,0.27431,1.5535,19.04,0.0558,0.025978,0.02369
2020/7/20,"9,162.40",236.1,0.19469,41.954,2.5622,0.117755,0.003226,0.017168,0.09433,57.07,0.39541,6.0306,0.016083,68.9,0.25004,10.389,2.2216,1.63366,0.0414,69.326,17.47,0.39932,7.25,3.8844,0.358,0.2585,1.6248,19.39,0.05931,0.025627,0.02431
2020/7/21,"9,387.30",245.53,0.19947,43.785,2.6236,0.123128,0.0033,0.01758,0.09643,62.41,0.40037,6.1919,0.017487,71.08,0.26529,11.1741,2.3506,1.65225,0.0472,69.683,17.72,0.41118,7.31,3.9864,0.3459,0.26073,1.6511,23.49,0.05812,0.025777,0.02502
2020/7/22,"9,513.70",263.28,0.20356,44.983,2.6528,0.123846,0.003289,0.017929,0.09744,64.33,0.39979,6.3575,0.017467,73.4,0.27808,11.5662,2.3763,1.63983,0.0472,71.421,18.1,0.41285,7.47,4.0103,0.3457,0.26218,1.7295,23.48,0.0593,0.027033,0.02544
2020/7/23,"9,599.60",275.34,0.20851,44.939,2.6529,0.12419,0.003298,0.017911,0.09817,63.51,0.39248,6.4424,0.017388,73.35,0.27911,11.44,2.3573,1.60259,0.0481,73.041,18.76,0.40793,7.9,3.9271,0.3291,0.2645,1.6867,22.74,0.06187,0.026437,0.02497
2020/7/24,"9,546.40",279.33,0.20401,44.1,2.5952,0.12196,0.003215,0.017939,0.09569,63,0.38695,6.2544,0.016993,71.95,0.26685,11.0891,2.2869,1.58567,0.0461,71.645,19.18,0.39518,7.44,3.83,0.3118,0.25774,1.6247,23.17,0.05973,0.02586,0.02554
2020/7/25,"9,704.10",305.32,0.21463,49.153,2.7277,0.143527,0.003252,0.018773,0.10072,65.7,0.39368,6.7015,0.018217,74.66,0.2756,11.6106,2.4083,1.53621,0.0464,73.592,19.8,0.39929,7.67,3.918,0.3194,0.2636,1.6445,23.02,0.0578,0.026611,0.02546
2020/7/26,"9,932.50",311.13,0.21526,48.073,2.7123,0.148171,0.003237,0.018527,0.09896,66.18,0.38539,6.6341,0.017562,75.24,0.2688,11.6135,2.3572,1.5111,0.044,78.14,19.55,0.38699,7.49,3.8125,0.3208,0.25424,1.6244,22.52,0.05596,0.029221,0.02517
2020/7/27,"11,022.80",321.8,0.22433,53.258,2.8456,0.138658,0.003167,0.018719,0.09469,70.76,0.3668,7.1152,0.015637,77.56,0.27144,11.6313,2.322,1.37327,0.0409,78.412,19.79,0.3687,7.09,3.595,0.2875,0.24823,1.5741,20.49,0.05281,0.026789,0.02529
2020/7/28,"10,908.50",316.96,0.23041,55.756,2.9955,0.148793,0.003184,0.019093,0.09713,70.64,0.38246,7.2152,0.015985,79.87,0.27145,11.743,2.3744,1.46311,0.0425,81.224,20.17,0.38039,7.23,3.7508,0.314,0.25127,1.5799,21.57,0.05454,0.026997,0.02554
2020/7/29,"11,105.90",317.82,0.24319,55.166,3.0244,0.139218,0.003171,0.019193,0.09498,72.03,0.3847,7.2609,0.015593,81.43,0.28542,11.6666,2.351,1.41888,0.0485,79.146,19.84,0.37651,7.07,3.6346,0.3079,0.24747,1.5816,20.27,0.05629,0.026801,0.02612
2020/7/30,"11,096.20",334.87,0.24417,56.737,3.0472,0.14046,0.003227,0.019181,0.09631,70.46,0.38808,7.3431,0.017315,81.17,0.29996,11.7758,2.3736,1.44172,0.0472,80.99,19.98,0.37142,7.41,3.729,0.3348,0.24712,1.5882,20.35,0.05723,0.026308,0.02697
2020/7/31,"11,333.40",346.51,0.25947,58.156,3.0942,0.138845,0.003224,0.019674,0.09693,74.95,0.38096,7.396,0.017241,82.44,0.29947,12.2531,2.4184,1.4673,0.0457,84.567,20.67,0.374,7.8,3.7911,0.3271,0.25308,1.5793,20.11,0.0568,0.02644,0.02628
2020/8/1,"11,803.10",387.14,0.291,61.637,3.3047,0.144153,0.003713,0.02047,0.10761,89.41,0.39895,7.836,0.017323,93.05,0.31379,13.404,2.6514,1.48026,0.0465,89.636,21.62,0.38101,8.32,4.0865,0.3283,0.25869,1.6566,20.67,0.05699,0.027373,0.02707
2020/8/2,"11,066.80",372.08,0.28787,56.76,2.9438,0.133717,0.003333,0.019065,0.10257,84.32,0.37953,7.1999,0.0162,85.28,0.28848,12.1694,2.4029,1.41163,0.0444,85.046,21,0.37497,8.28,3.8824,0.3016,0.243,1.5847,18.96,0.05554,0.026201,0.02578
2020/8/3,"11,224.40",385.8,0.31005,58.485,3.0453,0.137207,0.003372,0.019871,0.10513,82.28,0.38191,7.1695,0.016685,87.75,0.30063,12.3934,2.6202,1.39028,0.0457,89.032,22.07,0.37428,9.18,3.8529,0.3095,0.25084,1.5705,20.38,0.05521,0.026341,0.02606
2020/8/4,"11,184.70",389.62,0.30129,57.601,3.0365,0.143259,0.003549,0.020386,0.11012,84.88,0.39735,7.14,0.018723,86.86,0.30712,12.5636,2.847,1.48168,0.0454,87.327,22.3,0.39509,9.86,4.0101,0.3268,0.26171,1.5873,20.92,0.05829,0.026727,0.02584
2020/8/5,"11,735.10",400.79,0.30249,58.864,3.0548,0.142218,0.003501,0.020324,0.10747,97.45,0.39761,7.2276,0.018793,92.21,0.3049,12.8714,2.774,1.52678,0.0538,90.367,23.28,0.39066,9.53,4.1428,0.3355,0.25768,1.59,21.26,0.06089,0.026627,0.02616
2020/8/6,"11,757.10",394.83,0.30316,59.044,3.0887,0.144299,0.003559,0.020227,0.10626,96.75,0.41364,7.0988,0.019723,100.41,0.31547,12.9594,2.7604,1.60313,0.0576,95.499,22.75,0.38963,10.2,4.1701,0.3639,0.2588,1.6053,21.57,0.06609,0.026746,0.02603
2020/8/7,"11,592.00",379.57,0.29444,57.186,3.0141,0.138776,0.003531,0.019881,0.10302,94.44,0.39288,6.8825,0.01867,96.49,0.3185,12.8536,2.6417,1.52804,0.075,93.967,22.33,0.37853,10.13,4.0121,0.3694,0.253,1.5667,20.79,0.06869,0.026691,0.02557
2020/8/8,"11,764.30",396.76,0.29525,58.446,3.0663,0.146779,0.003514,0.02046,0.10328,97.03,0.42062,6.9418,0.020817,98.35,0.32984,13.1351,2.7554,1.6852,0.1027,94.918,22.92,0.39576,12.72,4.4245,0.4523,0.26114,1.6038,21.27,0.06832,0.027148,0.02622
2020/8/9,"11,681.20",390.23,0.28795,56.949,3.028,0.145173,0.003468,0.020447,0.1051,92.01,0.43804,6.88,0.021919,97.67,0.3463,12.9967,2.7161,1.78656,0.0996,92.985,22.44,0.42631,13.82,5.273,0.4244,0.26692,1.7083,21.92,0.06841,0.027614,0.02621
2020/8/10,"11,889.20",395.53,0.29464,58.281,3.237,0.143853,0.003495,0.021463,0.10633,88.95,0.48023,7.067,0.021428,95.45,0.37675,14.5373,2.9296,1.71659,0.1011,93.777,22.63,0.45491,13.47,5.4748,0.4683,0.28661,1.7977,21.27,0.07424,0.029809,0.02753
2020/8/11,"11,390.40",379.01,0.28293,54.102,3.0061,0.13685,0.003391,0.020097,0.10014,80.9,0.44242,6.7526,0.01997,88.48,0.36396,13.6911,2.7228,1.60844,0.0908,87.366,21.27,0.42203,12.98,4.9165,0.4338,0.26152,1.6572,20.41,0.06824,0.029079,0.02627
2020/8/12,"11,557.20",387.12,0.28231,54.516,3.0246,0.136654,0.003462,0.020191,0.10144,83.56,0.46208,6.7589,0.020427,91.66,0.37732,14.3333,2.7986,1.68334,0.0979,89.556,21.5,0.45165,16.51,5.9116,0.5236,0.27121,1.6961,20.67,0.06946,0.030236,0.0346
2020/8/13,"11,770.90",424.31,0.29435,57.133,3.136,0.139374,0.003483,0.022367,0.10116,87.31,0.44973,6.9236,0.019597,92.77,0.37489,14.5382,2.8586,1.74328,0.0925,91.882,21.78,0.48821,17.17,6.0865,0.6691,0.26873,1.8374,20.87,0.06767,0.029972,0.03412
2020/8/14,"11,750.80",438.03,0.30006,56.679,3.2607,0.138265,0.00357,0.024702,0.10502,85.09,0.53983,6.8906,0.020505,91.95,0.40183,14.818,3.0984,1.87388,0.0954,91.386,23.11,0.54749,16.94,6.0974,0.6379,0.27869,2.0268,21.64,0.06801,0.030867,0.03272
2020/8/15,"11,845.30",432.18,0.29886,59.868,3.7192,0.138406,0.003535,0.025258,0.10704,85.04,0.49734,7.1866,0.019549,93.87,0.4132,15.1072,3.096,1.83907,0.0985,89.864,23.01,0.51202,19.17,6.0806,0.6351,0.27411,1.9347,21.82,0.06676,0.039656,0.03426
2020/8/16,"11,899.00",433.63,0.30447,63.88,3.8789,0.138808,0.003535,0.028238,0.11521,85.28,0.60885,7.2557,0.01984,94.92,0.41727,15.4989,3.3358,1.8799,0.0985,91.097,23.5,0.53688,18.81,6.239,0.6292,0.32431,2.7993,22.23,0.06804,0.039729,0.03476
2020/8/17,"12,282.60",430.56,0.31513,67.198,3.7755,0.14048,0.003589,0.030352,0.1138,86.75,0.56201,7.3899,0.02001,97.61,0.40706,16.5532,3.4169,1.77211,0.0959,93.411,23.5,0.50698,16.68,5.8988,0.5872,0.31629,2.7056,21.63,0.07037,0.036813,0.03417
2020/8/18,"11,947.60",422.16,0.30255,65.45,3.5767,0.13697,0.003477,0.028768,0.10812,83.22,0.56701,7.2713,0.019112,92.73,0.39259,16.1369,3.2924,1.67215,0.0897,93.434,23.01,0.49474,16.2,5.8186,0.5564,0.34969,2.6955,20.87,0.07576,0.035685,0.03219
2020/8/19,"11,750.20",407.44,0.28979,62.105,3.3472,0.129592,0.003417,0.026479,0.10212,76.23,0.51383,6.8084,0.017847,87.73,0.3719,15.8337,3.2949,1.5916,0.083,91.266,22.35,0.45435,16.18,5.6516,0.5964,0.3177,3.3618,19.7,0.07007,0.033133,0.02884
2020/8/20,"11,856.90",416.05,0.29217,62.783,3.4421,0.133999,0.003441,0.027447,0.10727,78.91,0.61183,6.9757,0.01939,91.48,0.39839,17.847,4.0784,1.71193,0.0912,101.461,23.07,0.54157,16.05,6.2936,0.6266,0.36093,5.6702,20.61,0.07386,0.044645,0.0303
2020/8/21,"11,529.20",387.99,0.27921,59.152,3.2494,0.122929,0.003376,0.024239,0.09939,73.49,0.69246,6.645,0.017933,86.7,0.37118,16.4416,3.7661,1.64926,0.0942,92.169,22.06,0.55735,13.81,5.6072,0.5307,0.37744,6.2445,31.57,0.06907,0.03847,0.02939
2020/8/22,"11,661.30",395.56,0.28611,60.228,3.3632,0.125262,0.003437,0.025118,0.10233,76.91,0.72638,6.7682,0.018174,90.83,0.40319,18.9517,4.1619,1.71974,0.097,94.562,22.2,0.64568,15.87,6.4148,0.5648,0.39817,6.1471,27.15,0.07727,0.041298,0.03148
2020/8/23,"11,641.60",390.5,0.28477,60.537,3.3193,0.121396,0.003397,0.024341,0.1029,84.41,0.72222,6.7665,0.01789,91.43,0.38507,18.1612,3.9746,1.71138,0.0919,91.284,21.84,0.61498,15.15,8.5242,0.6128,0.40252,6.4096,24.99,0.07658,0.037589,0.03082
2020/8/24,"11,753.50",407.7,0.28857,62.092,3.3866,0.123638,0.003409,0.025111,0.10299,80.3,0.73128,6.8607,0.018168,91.78,0.39302,18.0784,3.8192,1.68538,0.0918,93.749,22.61,0.61274,15.14,8.2118,0.6308,0.39658,5.8604,24.25,0.0784,0.039033,0.03071
2020/8/25,"11,324.80",383.2,0.27641,58.349,3.1215,0.112389,0.00328,0.02298,0.09722,72.98,0.64879,6.4786,0.016886,84.55,0.36142,17.0206,3.4821,1.58534,0.0856,88.501,21.39,0.57811,14.12,8.3721,0.561,0.34507,5.1519,22.02,0.08143,0.037743,0.02777
2020/8/26,"11,462.30",385.96,0.27647,58.087,3.1172,0.114404,0.003293,0.023681,0.098,74.92,0.65887,6.4658,0.017109,85.79,0.35603,17.3387,3.7816,1.62922,0.0871,88.752,22.2,0.64108,15.19,7.7056,0.5502,0.35054,5.4952,23.57,0.08894,0.038571,0.02828
2020/8/27,"11,327.40",383.11,0.26455,56.076,2.9772,0.107191,0.003205,0.02305,0.09382,72.17,0.60832,6.3965,0.015932,83.36,0.33918,17.6418,3.3672,1.54812,0.0946,89.401,23.11,0.60172,14.52,7.2958,0.5215,0.32631,5.0226,21.79,0.08084,0.035524,0.0268
2020/8/28,"11,527.40",395.11,0.27168,57.412,3.1159,0.109299,0.003263,0.023916,0.09574,76.23,0.63845,6.5626,0.016319,84.95,0.34875,18.295,3.3408,1.53663,0.1065,94.191,23.07,0.62185,15.14,7.5656,0.5335,0.35046,5.3884,22.62,0.081,0.037511,0.02762
2020/8/29,"11,468.10",398.8,0.27384,56.952,3.1279,0.116258,0.003276,0.02489,0.09621,78.67,0.64465,6.5011,0.016786,85.01,0.36627,21.1388,3.4318,1.65262,0.1093,92.536,22.94,0.63377,16.42,7.2661,0.5339,0.3517,5.1003,22.9,0.0815,0.038566,0.02909
2020/8/30,"11,702.00",428.86,0.28303,62.87,3.2615,0.1175,0.003298,0.026984,0.09819,81.17,0.63646,6.6983,0.017118,88.27,0.3644,20.676,3.4505,1.70455,0.1037,95.859,23.63,0.62191,16.47,7.6316,0.5181,0.34639,5.4994,22.58,0.08815,0.039951,0.02971
2020/8/31,"11,644.20",433.9,0.28117,60.957,3.2083,0.122458,0.00321,0.029178,0.09676,78.32,0.61222,6.5919,0.017393,86.15,0.36073,20.4298,3.3574,1.80396,0.0987,93.05,23.13,0.59579,15.59,7.179,0.5026,0.34784,5.1262,21.91,0.08611,0.041477,0.05151
2020/9/1,"11,914.90",475.8,0.29542,62.73,3.471,0.124519,0.003242,0.034706,0.09886,83.18,0.60107,6.7584,0.017002,89.15,0.36494,21.5109,3.5196,1.74279,0.1006,96.895,24.72,0.5855,16.07,7.2242,0.5176,0.33529,4.9892,21.82,0.08169,0.04096,0.04882
2020/9/2,"11,413.30",439.08,0.27602,58.087,3.1027,0.114942,0.003118,0.034562,0.09241,75.97,0.55764,6.3323,0.015987,83.25,0.33772,20.3323,3.2387,1.65828,0.1005,91.032,24.7,0.55299,14.8,6.6356,0.4631,0.31655,4.3965,20.83,0.0761,0.037989,0.04983
2020/9/3,"10,168.80",381.97,0.2443,47.444,2.6163,0.09478,0.002777,0.040513,0.07863,56.88,0.44461,5.613,0.012354,66.66,0.27415,17.7595,2.3936,1.26742,0.082,77.082,20.33,0.45747,11.88,4.5932,0.3465,0.25238,3.5324,16.77,0.05809,0.03346,0.03569
2020/9/4,"10,472.50",385.94,0.25404,50.353,2.9948,0.101663,0.002877,0.035581,0.08074,59.72,0.51252,5.418,0.014261,72.58,0.28812,18.9175,2.5805,1.34229,0.0878,82.057,20.95,0.4603,12.38,5.4786,0.375,0.26469,4.2568,18.17,0.06169,0.032453,0.03708
2020/9/5,"10,092.20",334.91,0.23736,47.812,2.9376,0.089965,0.00276,0.029871,0.0753,55.78,0.42935,5.1312,0.012101,67.94,0.264,16.9202,2.3416,1.18259,0.0785,77.463,19.47,0.41765,10.6,4.9228,0.3399,0.23699,3.7642,16.08,0.05459,0.029784,0.04824
2020/9/6,"10,296.40",353.49,0.23984,47.914,2.9015,0.092594,0.002783,0.031412,0.07741,59.01,0.46065,5.2284,0.012354,70.13,0.28588,17.1506,2.4236,1.29973,0.0784,79.914,23.18,0.43962,12.81,5.1715,0.3753,0.25802,3.9182,16.8,0.05832,0.02918,0.04938
2020/9/7,"10,376.90",352.06,0.24207,48.839,2.8522,0.093569,0.002815,0.032411,0.07863,61.85,0.45903,5.1555,0.012199,76.01,0.28344,18.2234,2.4108,1.24413,0.0768,82.192,22.45,0.42548,12.47,5.0553,0.3711,0.25274,3.6014,16.2,0.05818,0.029041,0.05687
2020/9/8,"10,126.60",337.46,0.2365,47.458,2.7619,0.091018,0.002746,0.035092,0.07741,58.67,0.43367,5.1391,0.012118,74.72,0.27571,17.0869,2.3575,1.18434,0.0739,83.603,23.24,0.40437,11.71,4.9526,0.3489,0.2509,3.5361,15.79,0.05595,0.028182,0.0495
